Accelerometer X,Accelerometer Y,Accelerometer Z,hand,session,datetime,id
1.469,-3.594,-1.016,sx,dom,2017-10-23 17:42:39.262500,UCP0
0.68,-1.934,-1.355,sx,dom,2017-10-23 17:42:39.275000,UCP0
0.191,-0.805,-1.23,sx,dom,2017-10-23 17:42:39.287500,UCP0
-0.195,-0.301,-0.938,sx,dom,2017-10-23 17:42:39.300000,UCP0
-0.48,-0.145,-0.645,sx,dom,2017-10-23 17:42:39.312500,UCP0
-0.582,-0.066,-0.379,sx,dom,2017-10-23 17:42:39.325000,UCP0
-0.617,0.047,-0.004,sx,dom,2017-10-23 17:42:39.337500,UCP0
-0.816,0.223,0.406,sx,dom,2017-10-23 17:42:39.350000,UCP0
-1.164,0.539,0.352,sx,dom,2017-10-23 17:42:39.362500,UCP0
-1.582,1.086,0.336,sx,dom,2017-10-23 17:42:39.375000,UCP0
-1.789,1.992,0.215,sx,dom,2017-10-23 17:42:39.387500,UCP0
-1.504,2.449,-0.008,sx,dom,2017-10-23 17:42:39.400000,UCP0
-0.93,2.086,0.035,sx,dom,2017-10-23 17:42:39.412500,UCP0
-0.496,1.492,-0.199,sx,dom,2017-10-23 17:42:39.425000,UCP0
-0.438,1.199,-0.547,sx,dom,2017-10-23 17:42:39.437500,UCP0
-0.461,0.906,-0.836,sx,dom,2017-10-23 17:42:39.450000,UCP0
-0.426,0.594,-1.0,sx,dom,2017-10-23 17:42:39.462500,UCP0
-0.395,0.426,-0.996,sx,dom,2017-10-23 17:42:39.475000,UCP0
-0.344,0.293,-1.195,sx,dom,2017-10-23 17:42:39.487500,UCP0
-0.215,0.164,-1.613,sx,dom,2017-10-23 17:42:39.500000,UCP0
-0.164,-0.086,-1.5,sx,dom,2017-10-23 17:42:39.512500,UCP0
-0.504,-0.223,-1.359,sx,dom,2017-10-23 17:42:39.525000,UCP0
-1.055,-0.133,-0.949,sx,dom,2017-10-23 17:42:39.537500,UCP0
-1.523,-0.102,-0.715,sx,dom,2017-10-23 17:42:39.550000,UCP0
-1.664,-0.063,-0.707,sx,dom,2017-10-23 17:42:39.562500,UCP0
-1.375,0.172,-0.668,sx,dom,2017-10-23 17:42:39.575000,UCP0
-1.047,0.492,-0.543,sx,dom,2017-10-23 17:42:39.587500,UCP0
-0.82,0.703,-0.715,sx,dom,2017-10-23 17:42:39.600000,UCP0
-0.938,0.625,-0.875,sx,dom,2017-10-23 17:42:39.612500,UCP0
-0.566,0.273,-0.641,sx,dom,2017-10-23 17:42:39.625000,UCP0
-0.598,0.152,-0.668,sx,dom,2017-10-23 17:42:39.637500,UCP0
-0.746,0.141,-0.621,sx,dom,2017-10-23 17:42:39.650000,UCP0
-0.914,0.172,-0.676,sx,dom,2017-10-23 17:42:39.662500,UCP0
-0.984,0.195,-0.727,sx,dom,2017-10-23 17:42:39.675000,UCP0
-0.941,0.199,-0.742,sx,dom,2017-10-23 17:42:39.687500,UCP0
-0.973,0.191,-0.875,sx,dom,2017-10-23 17:42:39.700000,UCP0
-1.063,0.195,-0.965,sx,dom,2017-10-23 17:42:39.712500,UCP0
-1.07,0.242,-0.992,sx,dom,2017-10-23 17:42:39.725000,UCP0
-1.035,0.328,-1.023,sx,dom,2017-10-23 17:42:39.737500,UCP0
-0.977,0.422,-0.938,sx,dom,2017-10-23 17:42:39.750000,UCP0
-0.914,0.492,-0.797,sx,dom,2017-10-23 17:42:39.762500,UCP0
-0.766,0.535,-0.668,sx,dom,2017-10-23 17:42:39.775000,UCP0
-0.566,0.574,-0.496,sx,dom,2017-10-23 17:42:39.787500,UCP0
-0.461,0.645,-0.277,sx,dom,2017-10-23 17:42:39.800000,UCP0
-0.516,0.727,-0.086,sx,dom,2017-10-23 17:42:39.812500,UCP0
-0.633,0.793,-0.035,sx,dom,2017-10-23 17:42:39.825000,UCP0
-0.766,0.859,-0.164,sx,dom,2017-10-23 17:42:39.837500,UCP0
-0.82,0.824,-0.258,sx,dom,2017-10-23 17:42:39.850000,UCP0
-0.758,0.727,-0.152,sx,dom,2017-10-23 17:42:39.862500,UCP0
-0.652,0.629,-0.145,sx,dom,2017-10-23 17:42:39.875000,UCP0
-0.547,0.484,-0.289,sx,dom,2017-10-23 17:42:39.887500,UCP0
-0.445,0.258,-0.441,sx,dom,2017-10-23 17:42:39.900000,UCP0
-0.281,-0.008,-0.582,sx,dom,2017-10-23 17:42:39.912500,UCP0
-0.117,-0.246,-0.723,sx,dom,2017-10-23 17:42:39.925000,UCP0
0.02,-0.414,-0.926,sx,dom,2017-10-23 17:42:39.937500,UCP0
0.133,-0.57,-1.148,sx,dom,2017-10-23 17:42:39.950000,UCP0
0.277,-0.73,-1.039,sx,dom,2017-10-23 17:42:39.962500,UCP0
0.656,-1.34,-1.043,sx,dom,2017-10-23 17:42:39.975000,UCP0
0.895,-2.273,-1.133,sx,dom,2017-10-23 17:42:39.987500,UCP0
1.246,-3.086,-0.898,sx,dom,2017-10-23 17:42:40.000000,UCP0
1.02,-2.621,-0.801,sx,dom,2017-10-23 17:42:40.012500,UCP0
0.41,-1.59,-0.824,sx,dom,2017-10-23 17:42:40.025000,UCP0
-0.129,-0.734,-0.75,sx,dom,2017-10-23 17:42:40.037500,UCP0
-0.398,-0.246,-0.59,sx,dom,2017-10-23 17:42:40.050000,UCP0
-0.473,-0.039,-0.43,sx,dom,2017-10-23 17:42:40.062500,UCP0
-0.543,0.07,-0.391,sx,dom,2017-10-23 17:42:40.075000,UCP0
-0.656,0.211,-0.348,sx,dom,2017-10-23 17:42:40.087500,UCP0
-0.77,0.371,-0.191,sx,dom,2017-10-23 17:42:40.100000,UCP0
-0.953,0.574,0.102,sx,dom,2017-10-23 17:42:40.112500,UCP0
-1.215,0.93,0.32,sx,dom,2017-10-23 17:42:40.125000,UCP0
-1.504,1.523,0.328,sx,dom,2017-10-23 17:42:40.137500,UCP0
-1.605,2.141,0.156,sx,dom,2017-10-23 17:42:40.150000,UCP0
-1.242,2.043,0.129,sx,dom,2017-10-23 17:42:40.162500,UCP0
-0.816,1.555,-0.047,sx,dom,2017-10-23 17:42:40.175000,UCP0
-0.633,1.07,-0.449,sx,dom,2017-10-23 17:42:40.187500,UCP0
-0.734,0.656,-0.984,sx,dom,2017-10-23 17:42:40.200000,UCP0
-1.023,0.406,-1.262,sx,dom,2017-10-23 17:42:40.212500,UCP0
-1.227,0.152,-1.695,sx,dom,2017-10-23 17:42:40.225000,UCP0
-1.02,0.027,-1.496,sx,dom,2017-10-23 17:42:40.237500,UCP0
-0.629,0.031,-1.23,sx,dom,2017-10-23 17:42:40.250000,UCP0
-0.211,0.148,-1.023,sx,dom,2017-10-23 17:42:40.262500,UCP0
-0.008,0.324,-0.98,sx,dom,2017-10-23 17:42:40.275000,UCP0
-0.074,0.359,-1.035,sx,dom,2017-10-23 17:42:40.287500,UCP0
-0.398,0.262,-0.945,sx,dom,2017-10-23 17:42:40.300000,UCP0
-0.785,0.063,-1.129,sx,dom,2017-10-23 17:42:40.312500,UCP0
-1.105,-0.137,-1.273,sx,dom,2017-10-23 17:42:40.325000,UCP0
-1.285,-0.289,-1.273,sx,dom,2017-10-23 17:42:40.337500,UCP0
-1.051,-0.352,-1.137,sx,dom,2017-10-23 17:42:40.350000,UCP0
-0.637,-0.199,-0.922,sx,dom,2017-10-23 17:42:40.362500,UCP0
-0.328,0.063,-0.773,sx,dom,2017-10-23 17:42:40.375000,UCP0
-0.117,0.246,-0.684,sx,dom,2017-10-23 17:42:40.387500,UCP0
-0.023,0.246,-0.652,sx,dom,2017-10-23 17:42:40.400000,UCP0
-0.098,0.113,-0.789,sx,dom,2017-10-23 17:42:40.412500,UCP0
-0.16,-0.039,-0.949,sx,dom,2017-10-23 17:42:40.425000,UCP0
-0.102,-0.125,-0.859,sx,dom,2017-10-23 17:42:40.437500,UCP0
-0.078,-0.063,-0.715,sx,dom,2017-10-23 17:42:40.450000,UCP0
-0.07,-0.039,-0.809,sx,dom,2017-10-23 17:42:40.462500,UCP0
-0.078,-0.008,-0.914,sx,dom,2017-10-23 17:42:40.475000,UCP0
-0.195,0.004,-0.938,sx,dom,2017-10-23 17:42:40.487500,UCP0
-0.348,-0.008,-0.867,sx,dom,2017-10-23 17:42:40.500000,UCP0
-0.453,-0.063,-0.883,sx,dom,2017-10-23 17:42:40.512500,UCP0
-0.398,-0.117,-0.996,sx,dom,2017-10-23 17:42:40.525000,UCP0
-0.242,-0.16,-1.129,sx,dom,2017-10-23 17:42:40.537500,UCP0
-0.156,-0.195,-1.359,sx,dom,2017-10-23 17:42:40.550000,UCP0
-0.219,-0.219,-1.625,sx,dom,2017-10-23 17:42:40.562500,UCP0
-0.359,-0.219,-1.863,sx,dom,2017-10-23 17:42:40.575000,UCP0
-0.527,-0.188,-1.934,sx,dom,2017-10-23 17:42:40.587500,UCP0
-0.625,-0.152,-1.93,sx,dom,2017-10-23 17:42:40.600000,UCP0
-0.664,-0.051,-1.785,sx,dom,2017-10-23 17:42:40.612500,UCP0
-0.68,0.086,-1.531,sx,dom,2017-10-23 17:42:40.625000,UCP0
-0.73,0.305,-1.207,sx,dom,2017-10-23 17:42:40.637500,UCP0
-0.781,0.559,-0.813,sx,dom,2017-10-23 17:42:40.650000,UCP0
-0.754,0.738,-0.383,sx,dom,2017-10-23 17:42:40.662500,UCP0
-0.785,0.969,-0.078,sx,dom,2017-10-23 17:42:40.675000,UCP0
-0.984,1.418,0.055,sx,dom,2017-10-23 17:42:40.687500,UCP0
-1.004,1.766,0.5,sx,dom,2017-10-23 17:42:40.700000,UCP0
-0.629,1.617,0.633,sx,dom,2017-10-23 17:42:40.712500,UCP0
-0.223,1.133,0.563,sx,dom,2017-10-23 17:42:40.725000,UCP0
0.027,0.699,0.492,sx,dom,2017-10-23 17:42:40.737500,UCP0
0.23,0.387,0.418,sx,dom,2017-10-23 17:42:40.750000,UCP0
0.441,0.152,0.383,sx,dom,2017-10-23 17:42:40.762500,UCP0
0.578,-0.012,0.32,sx,dom,2017-10-23 17:42:40.775000,UCP0
0.543,-0.18,-0.086,sx,dom,2017-10-23 17:42:40.787500,UCP0
0.504,-0.551,-0.77,sx,dom,2017-10-23 17:42:40.800000,UCP0
0.613,-0.773,-0.707,sx,dom,2017-10-23 17:42:40.812500,UCP0
0.859,-1.426,-1.016,sx,dom,2017-10-23 17:42:40.825000,UCP0
1.383,-2.867,-1.199,sx,dom,2017-10-23 17:42:40.837500,UCP0
1.977,-3.98,-0.945,sx,dom,2017-10-23 17:42:40.850000,UCP0
1.797,-3.582,-1.027,sx,dom,2017-10-23 17:42:40.862500,UCP0
1.238,-2.387,-1.289,sx,dom,2017-10-23 17:42:40.875000,UCP0
0.832,-1.289,-1.352,sx,dom,2017-10-23 17:42:40.887500,UCP0
0.414,-0.508,-1.094,sx,dom,2017-10-23 17:42:40.900000,UCP0
-0.004,-0.129,-0.855,sx,dom,2017-10-23 17:42:40.912500,UCP0
-0.289,-0.012,-0.617,sx,dom,2017-10-23 17:42:40.925000,UCP0
-0.379,0.027,-0.328,sx,dom,2017-10-23 17:42:40.937500,UCP0
-0.34,0.051,-0.125,sx,dom,2017-10-23 17:42:40.950000,UCP0
-0.305,0.063,0.074,sx,dom,2017-10-23 17:42:40.962500,UCP0
-0.523,0.176,0.535,sx,dom,2017-10-23 17:42:40.975000,UCP0
-0.813,0.605,0.918,sx,dom,2017-10-23 17:42:40.987500,UCP0
-1.246,2.445,-0.039,sx,dom,2017-10-23 17:42:41.000000,UCP0
-1.348,2.844,0.176,sx,dom,2017-10-23 17:42:41.012500,UCP0
-0.902,2.539,0.23,sx,dom,2017-10-23 17:42:41.025000,UCP0
-0.438,1.563,0.137,sx,dom,2017-10-23 17:42:41.037500,UCP0
-0.332,0.77,-0.285,sx,dom,2017-10-23 17:42:41.050000,UCP0
-0.613,0.066,-1.262,sx,dom,2017-10-23 17:42:41.062500,UCP0
-0.906,-0.203,-1.371,sx,dom,2017-10-23 17:42:41.075000,UCP0
-0.887,-0.262,-1.426,sx,dom,2017-10-23 17:42:41.087500,UCP0
-0.602,-0.121,-1.332,sx,dom,2017-10-23 17:42:41.100000,UCP0
-0.348,0.039,-1.254,sx,dom,2017-10-23 17:42:41.112500,UCP0
-0.082,0.145,-1.121,sx,dom,2017-10-23 17:42:41.125000,UCP0
0.074,0.195,-1.109,sx,dom,2017-10-23 17:42:41.137500,UCP0
-0.043,0.176,-1.156,sx,dom,2017-10-23 17:42:41.150000,UCP0
-0.391,-0.023,-2.0,sx,dom,2017-10-23 17:42:41.162500,UCP0
-0.691,-0.074,-1.773,sx,dom,2017-10-23 17:42:41.175000,UCP0
-0.926,-0.141,-1.434,sx,dom,2017-10-23 17:42:41.187500,UCP0
-1.063,0.082,-0.961,sx,dom,2017-10-23 17:42:41.200000,UCP0
-0.824,0.219,-1.168,sx,dom,2017-10-23 17:42:41.212500,UCP0
-0.465,0.313,-1.18,sx,dom,2017-10-23 17:42:41.225000,UCP0
0.047,0.152,-1.211,sx,dom,2017-10-23 17:42:41.237500,UCP0
0.215,0.027,-1.184,sx,dom,2017-10-23 17:42:41.250000,UCP0
-0.059,0.063,-1.055,sx,dom,2017-10-23 17:42:41.262500,UCP0
-0.539,0.211,-1.109,sx,dom,2017-10-23 17:42:41.275000,UCP0
-0.957,0.285,-1.375,sx,dom,2017-10-23 17:42:41.287500,UCP0
-0.914,0.301,-1.41,sx,dom,2017-10-23 17:42:41.300000,UCP0
-0.781,0.359,-1.332,sx,dom,2017-10-23 17:42:41.312500,UCP0
-0.762,0.348,-1.281,sx,dom,2017-10-23 17:42:41.325000,UCP0
-0.84,0.352,-1.242,sx,dom,2017-10-23 17:42:41.337500,UCP0
-0.887,0.375,-1.168,sx,dom,2017-10-23 17:42:41.350000,UCP0
-0.816,0.402,-1.023,sx,dom,2017-10-23 17:42:41.362500,UCP0
-0.684,0.453,-0.828,sx,dom,2017-10-23 17:42:41.375000,UCP0
-0.543,0.555,-0.617,sx,dom,2017-10-23 17:42:41.387500,UCP0
-0.453,0.656,-0.43,sx,dom,2017-10-23 17:42:41.400000,UCP0
-0.402,0.758,-0.254,sx,dom,2017-10-23 17:42:41.412500,UCP0
-0.34,0.875,-0.07,sx,dom,2017-10-23 17:42:41.425000,UCP0
-0.289,0.973,0.125,sx,dom,2017-10-23 17:42:41.437500,UCP0
-0.277,0.926,0.25,sx,dom,2017-10-23 17:42:41.450000,UCP0
-0.305,0.746,0.215,sx,dom,2017-10-23 17:42:41.462500,UCP0
-0.246,0.496,0.07,sx,dom,2017-10-23 17:42:41.475000,UCP0
-0.047,0.25,-0.051,sx,dom,2017-10-23 17:42:41.487500,UCP0
0.152,0.105,-0.109,sx,dom,2017-10-23 17:42:41.500000,UCP0
0.344,-0.121,-0.527,sx,dom,2017-10-23 17:42:41.512500,UCP0
0.418,-0.512,-1.121,sx,dom,2017-10-23 17:42:41.525000,UCP0
0.289,-0.57,-1.09,sx,dom,2017-10-23 17:42:41.537500,UCP0
0.395,-0.629,-1.012,sx,dom,2017-10-23 17:42:41.550000,UCP0
0.75,-0.848,-0.781,sx,dom,2017-10-23 17:42:41.562500,UCP0
1.371,-2.379,-1.57,sx,dom,2017-10-23 17:42:41.575000,UCP0
2.539,-3.707,-1.012,sx,dom,2017-10-23 17:42:41.587500,UCP0
2.109,-3.266,-0.703,sx,dom,2017-10-23 17:42:41.600000,UCP0
1.215,-2.113,-0.801,sx,dom,2017-10-23 17:42:41.612500,UCP0
0.535,-1.117,-1.023,sx,dom,2017-10-23 17:42:41.625000,UCP0
0.063,-0.387,-1.055,sx,dom,2017-10-23 17:42:41.637500,UCP0
-0.41,-0.059,-0.898,sx,dom,2017-10-23 17:42:41.650000,UCP0
-0.551,-0.047,-0.898,sx,dom,2017-10-23 17:42:41.662500,UCP0
-0.52,-0.059,-0.73,sx,dom,2017-10-23 17:42:41.675000,UCP0
-0.547,0.012,-0.516,sx,dom,2017-10-23 17:42:41.687500,UCP0
-0.578,0.105,-0.27,sx,dom,2017-10-23 17:42:41.700000,UCP0
-0.891,0.266,-0.074,sx,dom,2017-10-23 17:42:41.712500,UCP0
-1.68,0.715,-0.324,sx,dom,2017-10-23 17:42:41.725000,UCP0
-2.055,1.18,-0.164,sx,dom,2017-10-23 17:42:41.737500,UCP0
-1.676,1.328,-0.023,sx,dom,2017-10-23 17:42:41.750000,UCP0
-1.398,1.613,0.023,sx,dom,2017-10-23 17:42:41.762500,UCP0
-1.176,2.051,-0.027,sx,dom,2017-10-23 17:42:41.775000,UCP0
-0.688,1.855,0.23,sx,dom,2017-10-23 17:42:41.787500,UCP0
-0.195,1.344,0.082,sx,dom,2017-10-23 17:42:41.800000,UCP0
-0.09,1.039,-0.262,sx,dom,2017-10-23 17:42:41.812500,UCP0
-0.234,0.863,-0.605,sx,dom,2017-10-23 17:42:41.825000,UCP0
-0.57,0.586,-1.164,sx,dom,2017-10-23 17:42:41.837500,UCP0
-0.793,0.336,-1.168,sx,dom,2017-10-23 17:42:41.850000,UCP0
-1.16,0.336,-0.988,sx,dom,2017-10-23 17:42:41.862500,UCP0
-1.395,0.258,-1.02,sx,dom,2017-10-23 17:42:41.875000,UCP0
-1.109,0.152,-0.938,sx,dom,2017-10-23 17:42:41.887500,UCP0
-0.578,0.117,-0.781,sx,dom,2017-10-23 17:42:41.900000,UCP0
-0.082,0.09,-0.605,sx,dom,2017-10-23 17:42:41.912500,UCP0
0.293,-0.02,-0.523,sx,dom,2017-10-23 17:42:41.925000,UCP0
0.418,-0.234,-0.73,sx,dom,2017-10-23 17:42:41.937500,UCP0
0.156,-0.469,-1.102,sx,dom,2017-10-23 17:42:41.950000,UCP0
-0.441,-0.602,-1.457,sx,dom,2017-10-23 17:42:41.962500,UCP0
-0.762,-0.668,-1.484,sx,dom,2017-10-23 17:42:41.975000,UCP0
-0.727,-0.574,-1.184,sx,dom,2017-10-23 17:42:41.987500,UCP0
-0.707,-0.387,-0.906,sx,dom,2017-10-23 17:42:42.000000,UCP0
-0.945,-0.219,-0.914,sx,dom,2017-10-23 17:42:42.012500,UCP0
-1.121,-0.156,-0.922,sx,dom,2017-10-23 17:42:42.025000,UCP0
-1.105,-0.102,-0.949,sx,dom,2017-10-23 17:42:42.037500,UCP0
-1.098,0.02,-1.09,sx,dom,2017-10-23 17:42:42.050000,UCP0
-1.219,0.141,-1.207,sx,dom,2017-10-23 17:42:42.062500,UCP0
-1.414,0.176,-1.234,sx,dom,2017-10-23 17:42:42.075000,UCP0
-1.508,0.145,-1.188,sx,dom,2017-10-23 17:42:42.087500,UCP0
-1.516,0.16,-1.004,sx,dom,2017-10-23 17:42:42.100000,UCP0
-1.543,0.281,-0.852,sx,dom,2017-10-23 17:42:42.112500,UCP0
-1.547,0.457,-0.727,sx,dom,2017-10-23 17:42:42.125000,UCP0
-1.328,0.594,-0.563,sx,dom,2017-10-23 17:42:42.137500,UCP0
-0.98,0.672,-0.414,sx,dom,2017-10-23 17:42:42.150000,UCP0
-0.66,0.676,-0.281,sx,dom,2017-10-23 17:42:42.162500,UCP0
-0.453,0.684,-0.156,sx,dom,2017-10-23 17:42:42.175000,UCP0
-0.305,0.707,-0.039,sx,dom,2017-10-23 17:42:42.187500,UCP0
-0.203,0.746,0.094,sx,dom,2017-10-23 17:42:42.200000,UCP0
-0.094,0.727,0.199,sx,dom,2017-10-23 17:42:42.212500,UCP0
0.02,0.648,0.211,sx,dom,2017-10-23 17:42:42.225000,UCP0
0.094,0.516,0.219,sx,dom,2017-10-23 17:42:42.237500,UCP0
0.137,0.363,0.18,sx,dom,2017-10-23 17:42:42.250000,UCP0
0.117,0.211,0.074,sx,dom,2017-10-23 17:42:42.262500,UCP0
0.035,0.102,-0.098,sx,dom,2017-10-23 17:42:42.275000,UCP0
-0.059,-0.066,-0.492,sx,dom,2017-10-23 17:42:42.287500,UCP0
-0.246,-0.449,-1.297,sx,dom,2017-10-23 17:42:42.300000,UCP0
-0.297,-0.605,-1.324,sx,dom,2017-10-23 17:42:42.312500,UCP0
-0.387,-0.863,-1.492,sx,dom,2017-10-23 17:42:42.325000,UCP0
-0.164,-1.645,-1.578,sx,dom,2017-10-23 17:42:42.337500,UCP0
-0.078,-3.109,-1.781,sx,dom,2017-10-23 17:42:42.350000,UCP0
0.133,-3.078,-1.586,sx,dom,2017-10-23 17:42:42.362500,UCP0
0.238,-2.191,-1.563,sx,dom,2017-10-23 17:42:42.375000,UCP0
0.313,-1.559,-1.414,sx,dom,2017-10-23 17:42:42.387500,UCP0
0.355,-1.418,-1.246,sx,dom,2017-10-23 17:42:42.400000,UCP0
0.047,-1.23,-1.063,sx,dom,2017-10-23 17:42:42.412500,UCP0
-0.344,-1.051,-0.898,sx,dom,2017-10-23 17:42:42.425000,UCP0
-0.594,-0.813,-0.633,sx,dom,2017-10-23 17:42:42.437500,UCP0
-0.73,-0.484,-0.34,sx,dom,2017-10-23 17:42:42.450000,UCP0
-0.754,-0.152,-0.125,sx,dom,2017-10-23 17:42:42.462500,UCP0
-0.727,0.16,0.09,sx,dom,2017-10-23 17:42:42.475000,UCP0
-0.758,0.426,0.309,sx,dom,2017-10-23 17:42:42.487500,UCP0
-0.879,0.664,0.438,sx,dom,2017-10-23 17:42:42.500000,UCP0
-1.098,0.992,0.422,sx,dom,2017-10-23 17:42:42.512500,UCP0
-1.246,1.449,0.305,sx,dom,2017-10-23 17:42:42.525000,UCP0
-1.219,1.75,0.102,sx,dom,2017-10-23 17:42:42.537500,UCP0
-1.094,1.695,-0.09,sx,dom,2017-10-23 17:42:42.550000,UCP0
-1.012,1.336,-0.297,sx,dom,2017-10-23 17:42:42.562500,UCP0
-1.07,0.988,-0.523,sx,dom,2017-10-23 17:42:42.575000,UCP0
-1.207,0.785,-0.789,sx,dom,2017-10-23 17:42:42.587500,UCP0
-1.254,0.684,-1.008,sx,dom,2017-10-23 17:42:42.600000,UCP0
-1.105,0.566,-1.199,sx,dom,2017-10-23 17:42:42.612500,UCP0
-0.855,0.426,-1.188,sx,dom,2017-10-23 17:42:42.625000,UCP0
-0.613,0.277,-1.32,sx,dom,2017-10-23 17:42:42.637500,UCP0
-0.391,0.148,-1.176,sx,dom,2017-10-23 17:42:42.650000,UCP0
-0.289,0.027,-1.098,sx,dom,2017-10-23 17:42:42.662500,UCP0
-0.297,-0.113,-1.043,sx,dom,2017-10-23 17:42:42.675000,UCP0
-0.156,-0.344,-1.066,sx,dom,2017-10-23 17:42:42.687500,UCP0
0.027,-0.551,-1.066,sx,dom,2017-10-23 17:42:42.700000,UCP0
-0.063,-0.711,-1.246,sx,dom,2017-10-23 17:42:42.712500,UCP0
-0.266,-0.887,-1.406,sx,dom,2017-10-23 17:42:42.725000,UCP0
-0.352,-0.871,-1.379,sx,dom,2017-10-23 17:42:42.737500,UCP0
-0.395,-0.559,-1.258,sx,dom,2017-10-23 17:42:42.750000,UCP0
-0.504,-0.203,-1.129,sx,dom,2017-10-23 17:42:42.762500,UCP0
-0.848,0.039,-1.191,sx,dom,2017-10-23 17:42:42.775000,UCP0
-1.266,0.098,-1.469,sx,dom,2017-10-23 17:42:42.787500,UCP0
-1.473,0.027,-1.707,sx,dom,2017-10-23 17:42:42.800000,UCP0
-1.398,-0.059,-1.719,sx,dom,2017-10-23 17:42:42.812500,UCP0
-1.242,-0.066,-1.512,sx,dom,2017-10-23 17:42:42.825000,UCP0
-1.238,0.055,-1.238,sx,dom,2017-10-23 17:42:42.837500,UCP0
-1.422,0.293,-0.914,sx,dom,2017-10-23 17:42:42.850000,UCP0
-1.539,0.555,-0.488,sx,dom,2017-10-23 17:42:42.862500,UCP0
-1.504,0.781,-0.078,sx,dom,2017-10-23 17:42:42.875000,UCP0
-1.375,0.891,0.211,sx,dom,2017-10-23 17:42:42.887500,UCP0
-1.25,0.984,0.305,sx,dom,2017-10-23 17:42:42.900000,UCP0
-1.055,0.98,0.324,sx,dom,2017-10-23 17:42:42.912500,UCP0
-0.797,0.805,0.391,sx,dom,2017-10-23 17:42:42.925000,UCP0
-0.527,0.57,0.441,sx,dom,2017-10-23 17:42:42.937500,UCP0
-0.219,0.281,0.316,sx,dom,2017-10-23 17:42:42.950000,UCP0
0.055,-0.012,0.27,sx,dom,2017-10-23 17:42:42.962500,UCP0
0.387,-0.25,0.449,sx,dom,2017-10-23 17:42:42.975000,UCP0
0.77,-0.508,0.531,sx,dom,2017-10-23 17:42:42.987500,UCP0
1.137,-1.621,-0.793,sx,dom,2017-10-23 17:42:43.000000,UCP0
1.785,-3.133,-0.137,sx,dom,2017-10-23 17:42:43.012500,UCP0
2.445,-4.172,-0.336,sx,dom,2017-10-23 17:42:43.025000,UCP0
1.992,-3.719,-1.109,sx,dom,2017-10-23 17:42:43.037500,UCP0
1.66,-3.043,-1.77,sx,dom,2017-10-23 17:42:43.050000,UCP0
1.652,-2.586,-1.891,sx,dom,2017-10-23 17:42:43.062500,UCP0
1.469,-2.211,-1.672,sx,dom,2017-10-23 17:42:43.075000,UCP0
0.957,-1.707,-1.367,sx,dom,2017-10-23 17:42:43.087500,UCP0
0.352,-1.125,-0.973,sx,dom,2017-10-23 17:42:43.100000,UCP0
-0.207,-0.535,-0.465,sx,dom,2017-10-23 17:42:43.112500,UCP0
-0.547,-0.152,-0.105,sx,dom,2017-10-23 17:42:43.125000,UCP0
-0.848,0.121,0.375,sx,dom,2017-10-23 17:42:43.137500,UCP0
-1.563,0.602,0.855,sx,dom,2017-10-23 17:42:43.150000,UCP0
-2.605,1.59,0.449,sx,dom,2017-10-23 17:42:43.162500,UCP0
-2.879,2.102,0.316,sx,dom,2017-10-23 17:42:43.175000,UCP0
-1.973,1.578,0.492,sx,dom,2017-10-23 17:42:43.187500,UCP0
-1.305,1.09,0.512,sx,dom,2017-10-23 17:42:43.200000,UCP0
-1.246,0.91,0.125,sx,dom,2017-10-23 17:42:43.212500,UCP0
-1.359,0.742,-0.313,sx,dom,2017-10-23 17:42:43.225000,UCP0
-1.242,0.508,-0.629,sx,dom,2017-10-23 17:42:43.237500,UCP0
-1.039,0.398,-0.84,sx,dom,2017-10-23 17:42:43.250000,UCP0
-0.816,0.406,-0.91,sx,dom,2017-10-23 17:42:43.262500,UCP0
-0.57,0.418,-0.945,sx,dom,2017-10-23 17:42:43.275000,UCP0
-0.371,0.367,-0.934,sx,dom,2017-10-23 17:42:43.287500,UCP0
-0.297,0.281,-0.91,sx,dom,2017-10-23 17:42:43.300000,UCP0
-0.332,0.164,-0.953,sx,dom,2017-10-23 17:42:43.312500,UCP0
-0.355,0.0,-0.996,sx,dom,2017-10-23 17:42:43.325000,UCP0
-0.402,-0.207,-1.074,sx,dom,2017-10-23 17:42:43.337500,UCP0
-0.563,-0.434,-1.246,sx,dom,2017-10-23 17:42:43.350000,UCP0
-0.82,-0.777,-1.543,sx,dom,2017-10-23 17:42:43.362500,UCP0
-0.801,-1.055,-1.641,sx,dom,2017-10-23 17:42:43.375000,UCP0
-0.801,-0.977,-1.625,sx,dom,2017-10-23 17:42:43.387500,UCP0
-1.043,-0.691,-1.637,sx,dom,2017-10-23 17:42:43.400000,UCP0
-1.328,-0.461,-1.555,sx,dom,2017-10-23 17:42:43.412500,UCP0
-1.551,-0.336,-1.465,sx,dom,2017-10-23 17:42:43.425000,UCP0
-1.637,-0.152,-1.289,sx,dom,2017-10-23 17:42:43.437500,UCP0
-1.609,0.098,-1.035,sx,dom,2017-10-23 17:42:43.450000,UCP0
-1.512,0.336,-0.793,sx,dom,2017-10-23 17:42:43.462500,UCP0
-1.355,0.492,-0.566,sx,dom,2017-10-23 17:42:43.475000,UCP0
-1.188,0.602,-0.332,sx,dom,2017-10-23 17:42:43.487500,UCP0
-1.035,0.703,-0.105,sx,dom,2017-10-23 17:42:43.500000,UCP0
